nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,label
0.0,0.0,3.18,39.84,2.63,180.29,1018.28,0,0,4.1,1018.299988,187,1.4,0.0,0
0.0,0.0,2.83,41.23,2.93,186.04,1018.06,0,0,2.8,1018.400024,205,1.1,0.0,0
0.0,0.0,2.46,42.78,3.18,192.17,1017.71,0,0,2.2,1018.200012,295,0.7,0.0,0
0.0,0.0,2.19,44.18,3.29,199.25,1017.84,0,0,2.3,1017.799988,164,0.0,0.0,0
0.0,0.0,1.92,45.71,3.29,207.53,1017.77,0,0,2.4,1017.599976,141,0.0,0.0,0
0.0,0.0,1.63,47.49,3.24,214.74,1017.54,0,0,2.5,1017.599976,321,0.9,0.0,0
0.0,0.0,1.37,49.34,3.03,220.09,1017.32,0,0,2.2,1017.700012,276,0.0,0.0,0
0.0,0.0,1.22,50.83,2.69,224.04,1017.32,0,0,1.2,1017.599976,186,0.4,0.0,0
0.0,0.0,1.13,52.01,2.35,227.37,1017.2,0,0,0.0,1017.900024,293,1.5,0.0,0
0.0,0.0,1.04,53.03,2.12,231.05,1016.9,0,0,0.3,1018.0,132,0.4,0.0,0
0.0,0.0,0.92,54.1,2.02,235.46,1016.8,0,0,1.0,1018.0,180,0.7,0.0,0
0.0,0.0,0.82,55.0,1.98,239.45,1017.02,0,0,2.2,1017.700012,145,1.5,0.0,0
0.0,0.0,0.76,55.65,1.88,242.59,1017.15,0,0,1.8,1017.400024,129,1.3,0.0,0
0.0,0.0,0.76,55.87,1.67,247.14,1017.02,0,0,1.8,1017.299988,132,0.4,0.0,0
0.0,0.0,0.78,55.84,1.4,251.95,1016.92,0,0,1.0,1017.299988,155,0.2,0.0,0
0.0,0.0,0.83,55.61,1.12,257.69,1016.94,0,0,0.9,1017.200012,155,0.1,0.0,0
0.0,0.0,0.87,55.26,0.87,262.34,1016.8,0,0,1.1,1017.400024,155,0.0,0.0,0
0.0,0.0,0.97,54.65,0.69,261.1,1016.83,0,0,1.0,1017.400024,329,0.3,0.0,0
0.0,0.0,1.1,53.91,0.59,248.38,1016.84,0,0,0.5,1017.299988,346,0.0,0.0,0
0.0,0.0,1.24,53.14,0.56,222.98,1016.84,0,0,0.4,1017.299988,143,0.4,0.0,0
0.0,0.0,1.36,52.52,0.55,201.27,1016.84,0,0,0.2,1017.400024,101,0.4,0.0,0
0.0,0.0,1.42,52.19,0.49,188.38,1016.87,0,0,0.2,1017.400024,25,0.6,0.0,0
0.0,0.0,1.43,52.12,0.31,178.13,1017.04,0,0,-0.5,1017.599976,100,0.3,0.0,0
0.0,0.0,1.4,52.16,0.24,72.3,1017.27,0,0,0.6,1017.5,96,0.3,0.0,0
15.13,7.72,1.4,52.09,0.5,4.59,1017.51,8,6,0.4,1017.700012,346,0.8,0.035156,0
44.12,29.12,1.4,51.92,0.95,355.6,1017.73,22,15,0.0,1018.0,356,0.0,0.13359400000000002,0
94.9,71.87,1.43,51.73,1.41,352.13,1017.87,37,25,-1.5,1018.099976,308,0.1,0.228516,0
129.41,99.26,1.62,50.67,1.86,353.53,1017.98,65,45,-1.0,1018.200012,247,0.1,0.400781,0
186.06,154.18,2.04,49.13,2.2,356.49,1018.1,94,65,0.0,1018.299988,14,0.0,0.573047,0
223.57,189.01,2.74,46.86,2.65,359.05,1018.2,126,86,1.0,1018.299988,14,0.5,0.769922,0
278.95,240.92,3.43,43.43,3.22,4.43,1018.25,163,110,1.5,1018.200012,340,0.5,0.95625,0
315.11,275.07,4.01,41.94,3.42,7.52,1018.36,199,135,2.7,1018.200012,72,0.8,1.209375,0
366.6,324.02,4.79,40.03,3.53,11.52,1018.51,241,160,3.5,1018.5,332,0.3,1.466016,0
399.24,355.21,5.55,37.5,3.82,18.47,1018.51,279,186,3.9,1018.5,53,2.8,1.613672,0
445.41,399.47,6.15,36.21,3.93,22.11,1018.4,309,207,4.4,1018.5,50,2.4,1.880859,0
474.22,427.16,6.8,34.97,3.85,23.7,1018.31,341,229,4.8,1018.5,68,2.2,2.077734,0
514.03,464.38,7.52,33.57,3.97,23.58,1018.34,309,209,5.0,1018.400024,66,1.5,1.996875,0
538.61,489.18,8.15,31.36,4.34,27.38,1018.4,387,263,5.9,1018.099976,69,1.7,2.358984,0
569.03,505.96,8.65,30.37,4.56,27.64,1018.4,413,281,6.8,1017.799988,2,2.9,2.580469,0
591.04,539.84,9.2,29.33,4.59,26.95,1018.38,388,262,7.2,1017.599976,3,1.2,2.351953,0
615.91,562.8,9.81,28.21,4.68,25.78,1018.37,331,221,7.9,1017.5,343,1.4,2.053125,0
630.33,577.86,10.37,26.91,4.91,26.92,1018.35,319,215,8.0,1017.299988,2,2.5,2.264062,0
647.21,594.21,10.76,26.12,5.17,30.87,1018.32,306,207,8.1,1017.299988,42,1.9,1.958203,0
655.6,602.34,11.14,25.34,5.29,32.95,1018.27,229,155,8.2,1017.099976,43,2.0,1.497656,0
663.05,607.53,11.52,24.46,5.28,35.04,1018.19,240,169,8.4,1017.0,59,2.2,1.634766,0
666.36,612.78,11.94,23.51,5.21,36.83,1018.08,330,232,8.4,1016.599976,19,2.7,2.141016,0
665.78,612.22,12.32,22.62,5.1,38.46,1017.8,274,186,8.5,1016.400024,28,3.5,1.923047,0
662.46,609.02,12.6,22.16,5.02,41.67,1017.39,402,276,9.0,1016.200012,59,1.1,2.489063,0
653.06,599.92,12.86,21.68,5.05,44.04,1017.01,350,243,9.4,1015.900024,38,2.4,2.242969,0
643.89,591.04,13.13,21.2,5.16,45.91,1016.67,243,171,9.3,1015.700012,45,2.7,1.610156,0
625.85,573.58,13.39,20.72,5.25,47.29,1016.36,297,210,9.5,1015.5,52,3.0,1.996875,0
610.99,559.23,13.65,20.26,5.29,48.3,1016.09,223,161,9.6,1015.0,55,3.4,1.469531,0
584.69,533.77,13.88,19.86,5.24,48.85,1015.88,186,136,9.7,1015.0,334,2.3,1.314844,0
564.51,514.28,14.1,19.47,5.04,48.87,1015.71,200,144,9.9,1015.0,45,2.4,1.381641,0
530.48,481.42,14.26,19.08,4.75,48.01,1015.57,188,134,10.0,1015.0,60,3.3,1.29375,0
505.38,457.23,14.36,18.82,4.5,47.2,1015.47,167,121,10.3,1015.099976,36,1.8,1.142578,0
464.38,417.75,14.42,18.75,4.36,47.81,1015.42,167,120,10.4,1015.099976,100,1.1,1.163672,0
434.96,389.5,14.48,18.7,4.29,49.45,1015.42,165,118,10.6,1014.900024,97,1.4,1.117969,0
387.99,344.49,14.52,18.68,4.27,51.56,1015.58,165,117,10.6,1014.900024,74,1.8,1.082812,0
354.98,312.96,14.55,18.65,4.28,53.68,1015.81,123,87,10.7,1015.0,40,1.8,0.8085939999999999,0
301.06,260.05,14.52,18.7,4.33,55.86,1015.9,93,68,10.6,1015.0,86,1.8,0.6152340000000001,0
267.64,230.16,14.48,18.75,4.39,57.68,1015.88,69,52,10.5,1015.099976,80,1.8,0.464063,0
210.28,175.54,14.35,18.91,4.43,59.23,1015.82,50,39,10.4,1015.200012,44,1.3,0.333984,0
175.61,144.37,14.22,19.1,4.36,60.45,1015.8,36,28,10.3,1015.400024,63,0.5,0.235547,0
119.14,92.93,13.91,19.67,4.05,60.94,1015.79,27,20,10.1,1015.5,51,0.6,0.16875,0
81.73,59.83,13.37,20.91,3.62,59.0,1015.78,22,17,9.8,1015.400024,44,0.8,0.126563,0
33.71,20.99,12.6,22.1,3.41,55.57,1015.78,8,6,9.4,1015.400024,22,0.6,0.021094,0
6.93,2.56,11.93,22.83,3.4,51.81,1015.78,1,0,9.1,1015.5,350,0.9,0.0,0
0.0,0.0,11.34,23.47,3.4,47.59,1015.8,0,0,8.8,1015.599976,6,0.9,0.0,0
0.0,0.0,10.82,24.06,3.45,43.02,1015.86,0,0,8.4,1015.799988,356,0.8,0.0,0
0.0,0.0,10.33,24.59,3.53,38.78,1016.05,0,0,8.1,1016.0,355,0.9,0.0,0
0.0,0.0,9.83,25.15,3.61,35.53,1016.27,0,0,7.6,1016.200012,357,0.6,0.0,0
0.0,0.0,9.33,25.77,3.71,33.1,1016.53,0,0,7.3,1016.5,340,0.4,0.0,0
0.0,0.0,8.88,26.42,3.84,31.42,1016.86,0,0,6.4,1016.799988,349,0.5,0.0,0
0.0,0.0,8.43,27.29,3.99,31.23,1017.17,0,0,6.2,1016.799988,353,0.9,0.0,0
0.0,0.0,8.03,28.31,4.14,32.47,1017.41,0,0,5.6,1017.0,334,0.0,0.0,0
0.0,0.0,7.73,29.36,4.26,34.26,1017.64,0,0,5.8,1017.200012,350,1.1,0.0,0
0.0,0.0,7.43,30.56,4.36,35.81,1017.89,0,0,5.1,1017.299988,358,0.8,0.0,0
0.0,0.0,7.21,31.67,4.46,36.76,1018.13,0,0,4.9,1017.400024,349,0.8,0.0,0
0.0,0.0,6.95,32.86,4.55,37.19,1018.35,0,0,4.8,1017.400024,344,0.8,0.0,0
0.0,0.0,6.73,33.89,4.61,37.13,1018.55,0,0,4.0,1017.799988,264,0.2,0.0,0
0.0,0.0,6.48,34.86,4.65,36.53,1018.68,0,0,3.3,1017.900024,251,0.6,0.0,0
0.0,0.0,6.23,35.7,4.65,35.49,1018.64,0,0,2.9,1017.900024,288,1.0,0.0,0
0.0,0.0,5.94,36.59,4.6,34.27,1018.59,0,0,2.2,1018.099976,84,0.0,0.0,0
0.0,0.0,5.71,37.25,4.54,34.69,1018.64,0,0,1.9,1018.200012,248,0.2,0.0,0
0.0,0.0,5.46,37.95,4.49,37.58,1018.81,0,0,2.6,1018.200012,277,0.0,0.0,0
0.0,0.0,5.22,38.61,4.45,39.51,1019.0,0,0,2.5,1018.099976,262,0.6,0.0,0
0.0,0.0,4.96,39.32,4.41,38.14,1019.18,0,0,1.8,1018.299988,180,0.1,0.0,0
0.0,0.0,4.7,40.01,4.38,35.29,1019.4,0,0,2.1,1018.599976,285,0.7,0.0,0
0.0,0.0,4.46,40.62,4.36,33.72,1019.67,0,0,1.8,1018.700012,329,0.3,0.0,0
0.0,0.0,4.14,41.44,4.31,33.56,1019.98,0,0,2.1,1018.700012,332,1.0,0.0,0
0.0,0.0,3.99,38.07,3.4,12.07,1018.76,0,0,2.9,1018.700012,316,0.4,0.0,0
0.0,0.0,3.73,38.81,3.41,16.14,1018.89,0,0,3.1,1018.599976,349,0.3,0.0,0
0.0,0.0,3.48,39.56,3.42,18.5,1019.09,0,0,3.0,1018.799988,307,0.4,0.0,0
0.0,0.0,3.17,40.51,3.4,18.32,1018.86,0,0,2.5,1018.700012,4,1.2,0.0,0
0.0,0.0,2.88,41.48,3.39,18.0,1018.91,0,0,3.2,1018.599976,353,1.2,0.0,0
0.0,0.0,2.52,42.71,3.4,16.38,1018.78,0,0,3.3,1018.799988,314,0.8,0.0,0
0.0,0.0,2.23,43.79,3.42,16.72,1018.71,0,0,2.5,1018.900024,265,0.8,0.0,0
0.0,0.0,1.99,44.67,3.47,18.93,1018.91,0,0,1.0,1018.900024,293,0.0,0.0,0
0.0,0.0,1.78,45.24,3.55,21.55,1019.07,0,0,0.5,1019.0,250,0.0,0.0,0
0.0,0.0,1.56,45.64,3.63,25.07,1019.08,0,0,0.4,1019.099976,106,0.2,0.0,0
0.0,0.0,1.35,45.8,3.68,29.27,1019.11,0,0,0.2,1019.200012,276,0.3,0.0,0
0.0,0.0,1.22,45.63,3.71,31.8,1019.2,0,0,0.7,1019.299988,244,0.8,0.0,0
0.0,0.0,1.02,45.76,3.72,32.63,1019.21,0,0,0.7,1019.200012,307,0.4,0.0,0
0.0,0.0,0.82,45.97,3.75,31.76,1019.15,0,0,1.0,1019.200012,330,0.5,0.0,0
0.0,0.0,0.58,46.41,3.81,30.48,1019.13,0,0,1.0,1019.299988,307,0.5,0.0,0
0.0,0.0,0.44,46.63,3.9,29.63,1019.33,0,0,1.5,1019.299988,332,0.2,0.0,0
0.0,0.0,0.22,47.16,3.97,29.22,1019.55,0,0,2.1,1019.299988,308,0.2,0.0,0
0.0,0.0,0.01,47.65,3.95,28.37,1019.59,0,0,1.3,1019.200012,339,1.0,0.0,0
0.0,0.0,-0.17,48.11,3.92,26.65,1019.6,0,0,1.9,1019.400024,356,1.2,0.0,0
0.0,0.0,-0.36,48.65,3.93,24.14,1019.54,0,0,2.0,1019.299988,346,1.5,0.0,0
0.0,0.0,-0.57,49.36,3.99,22.05,1019.59,0,0,2.2,1019.400024,3,1.7,0.0,0
0.0,0.0,-0.75,50.01,4.05,20.75,1019.64,0,0,2.7,1019.5,359,1.7,0.0,0
0.0,0.0,-0.89,50.59,4.11,19.6,1019.67,0,0,3.1,1019.599976,337,2.6,0.0,0
0.0,0.0,-1.04,51.33,4.21,19.96,1019.77,0,0,2.9,1019.799988,345,0.8,0.0,0
0.0,0.0,-1.18,52.18,4.34,21.5,1019.93,0,0,2.7,1020.0,6,2.7,0.0,0
0.0,0.0,-1.31,53.1,4.46,22.29,1020.1,0,0,3.0,1020.099976,33,1.9,0.0,0
0.0,0.0,-1.41,53.95,4.51,21.94,1020.33,0,0,3.0,1020.200012,8,2.0,0.0,0
0.0,0.0,-1.48,54.68,4.52,21.12,1020.63,0,0,2.9,1020.299988,2,2.1,0.0,0
0.0,0.0,-1.58,55.51,4.55,19.56,1020.99,0,0,3.2,1020.400024,10,2.7,0.0,0
10.15,5.33,-1.57,55.92,4.56,17.8,1021.29,6,5,3.3,1020.5,13,1.9,0.007031,0
27.35,18.12,-1.31,55.32,4.53,16.36,1021.62,18,13,3.0,1020.700012,45,2.6,0.091406,0
53.79,40.36,-0.71,53.61,4.5,15.58,1021.91,36,26,2.8,1021.099976,55,2.1,0.21445300000000006,0
74.03,57.08,0.02,51.61,4.55,16.47,1022.12,44,32,2.6,1021.200012,18,2.8,0.26718800000000004,0
104.31,84.31,0.64,50.41,4.56,18.08,1022.27,72,53,2.6,1021.700012,47,3.3,0.478125,0
128.68,108.16,1.26,49.4,4.43,17.99,1022.29,85,61,2.6,1022.0,21,3.2,0.573047,0
162.18,138.28,2.0,48.42,4.47,19.66,1022.29,112,80,2.7,1022.0,40,3.1,0.727734,0
186.12,160.88,2.53,48.5,4.68,24.69,1022.36,164,114,2.9,1022.099976,23,4.3,1.008984,0
217.6,191.33,3.14,46.91,4.7,22.81,1022.44,197,136,3.4,1022.200012,67,2.8,1.226953,0
235.33,205.06,3.84,45.03,4.57,22.3,1022.47,235,161,3.8,1022.0,49,3.4,1.430859,0
273.46,243.72,4.66,42.89,4.59,24.83,1022.33,270,184,4.3,1022.200012,16,4.5,1.666406,0
302.44,270.9,5.29,41.33,4.72,33.38,1022.18,283,193,4.7,1022.099976,30,2.0,1.85625,0
342.64,309.16,5.87,40.04,4.72,32.69,1022.19,343,239,5.4,1022.0,34,3.8,2.109375,0
380.0,344.87,6.46,38.65,4.64,32.27,1022.22,363,250,5.8,1021.700012,29,2.5,2.211328,0
428.1,389.68,7.07,35.74,4.6,38.79,1022.2,376,258,6.2,1021.700012,41,3.3,2.327344,0
465.31,415.77,7.51,34.61,4.57,40.92,1022.12,389,266,6.6,1021.700012,348,3.7,2.397656,0
504.31,461.5,7.98,33.82,4.54,39.92,1022.01,409,280,6.8,1021.5,357,1.9,2.548828,0
525.33,481.38,8.48,32.22,4.51,41.83,1021.91,416,285,7.2,1021.5,19,4.2,2.608594,0
543.53,498.81,8.86,29.38,4.48,49.26,1021.86,430,294,7.5,1021.099976,342,4.6,2.707031,0
552.08,507.03,9.21,28.9,4.5,49.84,1021.82,437,299,7.9,1021.0,39,3.5,2.742188,0
560.92,515.51,9.57,28.5,4.55,49.74,1021.72,445,304,8.3,1020.799988,68,2.1,2.794922,0
569.51,523.52,9.9,27.97,4.6,50.35,1021.59,444,303,8.4,1020.599976,31,3.0,2.777344,0
583.92,536.77,10.24,25.98,4.63,54.44,1021.3,434,296,8.8,1020.400024,54,3.4,2.707031,0
603.77,554.89,10.48,24.71,4.65,59.22,1020.88,429,292,9.0,1020.200012,39,1.7,2.668359,0
619.82,569.24,10.71,24.43,4.67,60.77,1020.45,425,289,9.3,1020.099976,64,2.7,2.626172,0
630.08,578.23,10.93,24.2,4.66,62.22,1020.07,360,243,9.4,1019.799988,52,3.3,2.288672,0
622.66,570.54,11.13,23.99,4.6,63.91,1019.75,397,270,9.6,1019.5,58,3.4,2.496094,0
611.57,559.66,11.32,23.82,4.45,65.67,1019.52,409,277,9.7,1019.200012,52,2.9,2.496094,0
586.24,535.1,11.51,23.63,4.23,67.98,1019.35,393,266,9.9,1018.900024,11,4.0,2.373047,0
566.23,515.77,11.7,23.32,3.94,71.39,1019.24,374,253,10.1,1018.799988,12,2.9,2.246484,0
532.28,482.99,11.85,22.31,3.65,78.7,1019.16,345,233,10.3,1018.900024,74,3.1,2.042578,0
507.21,458.81,11.97,21.97,3.43,84.67,1019.11,328,220,10.4,1018.599976,66,2.6,1.901953,0
466.21,419.36,12.05,21.84,3.32,86.67,1019.03,303,201,10.4,1018.299988,84,1.5,1.736719,0
436.18,390.57,12.15,21.65,3.31,86.41,1018.98,267,177,10.5,1018.299988,34,2.8,1.469531,0
386.96,343.6,12.22,21.42,3.36,86.23,1019.09,150,98,10.4,1018.299988,50,2.6,0.8578129999999999,0
348.22,307.09,12.29,21.16,3.44,86.33,1019.25,215,138,10.4,1018.099976,59,3.9,1.163672,0
281.2,235.14,12.29,20.96,3.53,86.08,1019.24,92,58,10.3,1018.099976,63,3.6,0.601172,0
242.55,189.68,12.3,20.72,3.62,85.66,1019.12,111,72,10.2,1018.099976,69,1.9,0.6574220000000001,0
193.91,152.37,12.24,20.55,3.66,85.71,1018.99,78,54,10.1,1018.200012,54,2.9,0.523828,0
161.59,127.55,12.18,20.41,3.64,86.03,1018.88,69,46,10.1,1018.299988,75,2.3,0.376172,0
108.9,82.27,12.01,20.55,3.39,86.28,1018.8,30,19,9.9,1018.200012,44,1.3,0.151172,0
80.39,58.86,11.71,21.35,2.97,84.48,1018.74,19,12,9.6,1018.200012,50,1.1,0.098438,0
33.67,20.43,11.14,22.15,2.72,78.93,1018.67,14,9,9.3,1018.099976,39,0.9,0.010547,0
9.14,3.87,10.7,22.48,2.63,71.1,1018.61,3,2,9.0,1018.099976,32,0.7,0.0,0
0.0,0.0,10.3,22.77,2.59,62.88,1018.59,0,0,8.6,1018.299988,13,1.3,0.0,0
0.0,0.0,9.92,23.16,2.64,56.27,1018.6,0,0,8.3,1018.599976,50,0.7,0.0,0
0.0,0.0,9.55,23.56,2.72,52.31,1018.7,0,0,8.0,1018.700012,28,0.6,0.0,0
0.0,0.0,9.17,24.02,2.81,49.66,1018.84,0,0,7.5,1019.099976,310,0.6,0.0,0
0.0,0.0,8.79,24.51,2.89,47.18,1019.04,0,0,6.4,1019.400024,279,0.3,0.0,0
0.0,0.0,8.4,25.07,2.97,44.23,1019.32,0,0,5.4,1019.400024,262,0.0,0.0,0
0.0,0.0,7.99,25.72,3.08,41.12,1019.57,0,0,5.2,1019.599976,304,0.2,0.0,0
0.0,0.0,7.56,26.47,3.22,39.17,1019.71,0,0,4.6,1019.700012,290,0.1,0.0,0
0.0,0.0,7.12,27.31,3.32,38.31,1019.82,0,0,4.1,1020.0,300,0.1,0.0,0
0.0,0.0,6.76,28.1,3.32,38.14,1019.96,0,0,3.6,1020.200012,253,0.4,0.0,0
0.0,0.0,6.42,28.91,3.27,38.66,1020.13,0,0,3.0,1020.200012,273,0.0,0.0,0
0.0,0.0,6.1,29.72,3.23,40.46,1020.29,0,0,2.9,1020.200012,326,0.0,0.0,0
0.0,0.0,5.78,30.59,3.26,43.43,1020.42,0,0,3.5,1020.299988,349,0.3,0.0,0
0.0,0.0,5.42,31.61,3.39,45.39,1020.5,0,0,3.7,1020.200012,26,0.6,0.0,0
0.0,0.0,4.95,33.0,3.61,48.56,1020.47,0,0,4.8,1020.099976,37,1.0,0.0,0
0.0,0.0,4.64,34.16,3.72,53.5,1020.43,0,0,5.3,1020.200012,63,1.7,0.0,0
0.0,0.0,4.42,35.26,3.69,59.33,1020.47,0,0,5.5,1020.299988,36,1.2,0.0,0
0.0,0.0,4.19,36.58,3.65,64.14,1020.57,0,0,5.2,1020.400024,19,1.1,0.0,0
0.0,0.0,3.9,38.25,3.64,67.97,1020.69,0,0,5.0,1020.599976,54,1.2,0.0,0
0.0,0.0,3.72,39.7,3.66,71.56,1020.84,0,0,4.9,1020.799988,53,0.6,0.0,0
0.0,0.0,3.47,41.39,3.65,73.51,1020.98,0,0,4.8,1021.099976,333,0.3,0.0,0
0.0,0.0,3.25,42.93,3.55,72.9,1021.12,0,0,4.1,1021.0,330,0.6,0.0,0
0.0,0.0,3.04,44.28,3.41,71.45,1021.26,0,0,3.2,1021.400024,331,0.5,0.0,0
0.0,0.0,3.55,35.1,2.18,44.11,1020.59,0,0,2.7,1021.400024,324,0.3,0.0,0
0.0,0.0,3.33,35.8,2.2,43.06,1020.63,0,0,2.4,1021.400024,340,0.4,0.0,0
0.0,0.0,3.12,36.53,2.25,38.35,1020.39,0,0,2.6,1021.400024,318,0.2,0.0,0
0.0,0.0,2.88,37.31,2.29,33.49,1020.39,0,0,3.0,1021.400024,326,1.0,0.0,0
0.0,0.0,2.66,38.05,2.31,26.77,1020.21,0,0,3.0,1021.299988,329,0.0,0.0,0
0.0,0.0,2.44,38.79,2.38,16.64,1020.31,0,0,2.9,1021.099976,3,0.1,0.0,0
0.0,0.0,2.26,39.43,2.46,10.95,1020.46,0,0,2.9,1021.099976,356,0.7,0.0,0
0.0,0.0,2.06,40.14,2.54,6.07,1020.5,0,0,3.2,1021.0,2,1.0,0.0,0
0.0,0.0,1.88,40.8,2.67,5.03,1020.68,0,0,3.2,1021.200012,358,1.3,0.0,0
0.0,0.0,1.66,41.58,2.8,3.86,1020.59,0,0,3.1,1020.900024,21,0.9,0.0,0
0.0,0.0,1.5,42.22,2.88,4.25,1020.64,0,0,3.4,1020.900024,21,2.0,0.0,0
0.0,0.0,1.35,42.86,2.92,6.58,1020.91,0,0,3.3,1020.700012,50,1.5,0.0,0
0.0,0.0,1.18,43.53,2.93,6.51,1020.98,0,0,3.1,1020.400024,23,2.0,0.0,0
0.0,0.0,0.96,44.37,2.94,5.96,1020.87,0,0,2.9,1020.200012,20,1.3,0.0,0
0.0,0.0,0.75,45.17,2.97,6.37,1020.78,0,0,2.9,1020.099976,55,1.6,0.0,0
0.0,0.0,0.59,45.81,2.99,8.71,1020.74,0,0,2.8,1020.0,28,1.4,0.0,0
0.0,0.0,0.46,46.37,3.01,13.01,1020.73,0,0,2.8,1020.099976,37,1.2,0.0,0
0.0,0.0,0.29,46.99,3.02,17.6,1020.7,0,0,2.7,1019.900024,42,1.1,0.0,0
0.0,0.0,0.14,47.55,3.02,23.65,1020.57,0,0,2.6,1020.0,36,2.4,0.0,0
0.0,0.0,-0.06,48.27,2.99,30.37,1020.48,0,0,2.6,1020.0,29,2.0,0.0,0
0.0,0.0,-0.22,48.83,2.93,36.48,1020.33,0,0,2.5,1019.900024,44,1.7,0.0,0
0.0,0.0,-0.39,49.45,2.85,40.55,1020.21,0,0,2.5,1019.900024,44,1.6,0.0,0
0.0,0.0,-0.56,50.07,2.76,40.95,1020.1,0,0,2.5,1020.099976,48,1.1,0.0,0
0.0,0.0,-0.73,50.7,2.68,38.86,1020.03,0,0,2.3,1020.200012,19,2.4,0.0,0
0.0,0.0,-0.87,51.26,2.63,33.21,1020.15,0,0,2.3,1020.299988,66,0.7,0.0,0
0.0,0.0,-1.01,51.81,2.64,24.71,1020.22,0,0,2.3,1020.5,22,0.9,0.0,0
0.0,0.0,-1.13,52.27,2.72,17.19,1020.32,0,0,2.2,1020.799988,325,1.0,0.0,0
0.0,0.0,-1.21,52.59,2.84,13.38,1020.6,0,0,2.1,1021.0,2,1.3,0.0,0
0.0,0.0,-1.27,52.79,2.88,12.15,1020.98,0,0,2.1,1021.400024,341,0.6,0.0,0
10.04,5.42,-1.15,52.36,2.82,11.16,1021.34,4,3,2.2,1021.5,334,0.4,0.0,0
24.87,16.62,-0.88,51.36,2.7,10.62,1021.66,12,9,2.4,1021.599976,28,1.9,0.05625,0
50.33,38.24,-0.45,49.96,2.47,10.6,1021.87,33,25,2.5,1021.799988,42,0.8,0.203906,0
67.51,53.63,0.12,48.26,2.19,9.05,1022.01,36,28,2.5,1021.900024,358,1.0,0.239063,0
93.14,77.21,0.98,45.75,2.23,8.8,1022.14,47,35,2.7,1022.200012,16,0.9,0.284766,0
109.82,92.67,1.79,42.7,2.6,21.05,1022.15,53,38,2.8,1022.0,32,1.1,0.330469,0
137.03,118.27,2.43,41.09,2.8,16.55,1021.97,81,60,3.0,1021.799988,62,1.7,0.566016,0
156.65,136.58,3.22,39.24,2.81,11.34,1021.87,111,81,3.1,1022.0,24,1.9,0.727734,0
183.82,162.27,4.01,36.61,2.9,17.65,1021.76,118,86,3.4,1021.900024,31,1.9,0.805078,0
198.07,176.09,4.63,35.33,3.14,14.73,1021.62,131,97,3.5,1021.900024,7,2.3,0.931641,0
212.25,190.19,5.34,33.97,3.41,13.05,1021.37,158,111,4.0,1021.900024,22,1.0,1.086328,0
214.8,193.28,6.05,32.24,3.58,14.44,1021.13,259,179,4.5,1021.700012,342,1.8,1.698047,0
220.25,196.42,6.56,31.21,3.71,14.65,1021.03,213,154,5.0,1021.5,16,1.2,1.501172,0
223.26,194.56,7.12,30.31,3.88,13.25,1021.04,189,136,5.6,1021.700012,322,2.3,1.318359,0
228.57,190.85,7.71,29.35,4.08,13.13,1021.1,153,115,5.8,1021.5,1,1.1,1.096875,0
253.27,227.64,8.31,28.07,4.28,19.68,1021.1,134,100,6.0,1021.5,1,1.8,0.980859,0
271.59,246.75,8.78,27.27,4.49,23.22,1021.09,200,144,6.3,1021.299988,354,2.4,1.388672,0
281.96,258.16,9.27,26.51,4.67,23.89,1021.07,238,170,6.6,1021.200012,4,2.5,1.7015619999999998,0
281.06,253.45,9.79,25.62,4.73,27.24,1021.08,263,188,7.1,1020.900024,28,2.9,1.771875,0
278.21,252.43,10.31,24.36,4.69,34.65,1021.09,287,202,7.4,1020.700012,12,2.6,1.986328,0
269.46,229.1,10.63,23.27,4.64,45.51,1021.07,239,172,7.6,1020.799988,355,0.7,1.655859,0
269.66,247.83,11.0,22.59,4.64,49.21,1020.99,275,195,8.1,1020.5,42,1.5,1.884375,0
265.17,243.69,11.33,21.9,4.61,52.34,1020.7,253,180,8.2,1020.0,40,2.6,1.771875,0
263.2,241.84,11.57,21.24,4.53,58.8,1020.34,303,213,8.5,1019.700012,49,2.2,2.130469,0
256.5,233.68,11.78,20.92,4.46,61.04,1019.98,275,191,8.7,1019.299988,62,2.9,1.905469,0
252.76,230.09,12.0,20.61,4.43,61.58,1019.63,250,177,8.8,1019.0,32,2.7,1.708594,0
248.17,227.29,12.21,20.34,4.36,63.22,1019.31,224,162,9.0,1018.700012,26,3.0,1.490625,0
242.43,221.72,12.41,20.13,4.21,66.08,1019.0,222,160,9.1,1018.5,35,2.0,1.571484,0
228.47,196.95,12.56,20.01,4.0,70.71,1018.69,238,169,9.3,1018.400024,62,3.2,1.669922,0
218.54,175.02,12.68,19.98,3.82,75.36,1018.43,219,156,9.4,1018.400024,53,1.9,1.525781,0
198.51,156.81,12.79,20.0,3.69,79.39,1018.19,231,162,9.6,1018.299988,61,3.3,1.564453,0
193.63,148.92,12.92,20.02,3.57,83.28,1017.97,200,141,9.7,1018.200012,30,2.6,1.342969,0
181.77,146.75,13.03,20.08,3.42,87.33,1017.79,201,142,9.7,1018.099976,30,2.3,1.353516,0
169.05,136.02,13.13,20.17,3.26,92.35,1017.72,186,128,9.9,1018.200012,82,2.7,1.2375,0
